topo_num,flow_num,target,label,prediction,rel_err
21,36,p50,138.0,111.27552,0.19365567
21,37,p50,196.52502,196.82204,0.0015113354
21,38,p50,92.46198,71.36537,0.22816527
21,39,p50,132.01202,137.1355,0.03881061
21,40,p50,71.07499,61.622223,0.1329971
21,41,p50,118.76198,135.63904,0.14210832
21,42,p50,76.76301,102.78328,0.33896887
21,43,p50,114.10001,142.58438,0.2496438
21,44,p50,55.087,63.549034,0.15361214
21,45,p50,54.099995,62.703724,0.15903378
21,46,p50,120.02501,138.92897,0.15750015
21,47,p50,178.638,149.91518,0.16078788
21,48,p50,54.68801,59.525978,0.088464856
21,0,p75,117.950005,163.53835,0.3865056
21,1,p75,67.15,81.84012,0.21876574
21,2,p75,200.73796,175.06229,0.12790644
21,3,p75,154.77502,171.79572,0.10997057
21,4,p75,81.77502,128.09395,0.5664191
21,5,p75,152.96202,168.37405,0.10075724
21,6,p75,67.43801,76.86608,0.13980353
21,7,p75,56.336987,78.46815,0.39283538
21,8,p75,98.02499,82.826416,0.1550479
21,9,p75,58.099995,82.83073,0.4256581
21,10,p75,182.08698,178.88187,0.017602086
21,11,p75,197.62497,197.81459,0.0009595156
21,12,p75,135.03801,133.86812,0.008663416
21,13,p75,56.537987,77.93782,0.37850368
21,14,p75,140.73802,167.69121,0.19151318
21,15,p75,354.238,278.64383,0.21339941
21,16,p75,50.799995,71.592255,0.4092965
21,17,p75,114.71299,127.62935,0.11259723
21,18,p75,203.86221,135.87125,0.33351433
21,19,p75,105.11299,125.90008,0.19775939
21,20,p75,160.71298,168.96555,0.05134976
21,21,p75,207.65,171.84195,0.17244422
21,22,p75,103.202995,131.57251,0.27489042
21,23,p75,204.85004,173.30318,0.1539998
21,24,p75,63.399986,81.83958,0.2908454
21,25,p75,83.612,123.81114,0.48078203
21,26,p75,173.31299,169.40042,0.02257514
21,27,p75,281.84103,236.34196,0.16143525
21,28,p75,174.39998,171.09111,0.018972874
21,29,p75,102.45003,134.26509,0.31054223
21,30,p75,237.73695,225.8799,0.049874663
21,31,p75,72.84999,76.88294,0.05535972
21,32,p75,180.45898,178.68246,0.009844422
21,33,p75,111.138016,89.62727,0.19354981
21,34,p75,113.687,90.95236,0.19997567
21,35,p75,75.062,80.06821,0.06669438
21,36,p75,171.58096,139.95787,0.18430418
21,37,p75,222.838,233.01733,0.045680404
21,38,p75,121.11201,91.495415,0.24453884
21,39,p75,154.59996,167.902,0.08604157
21,40,p75,110.38796,79.724625,0.2777779
21,41,p75,138.16202,165.98894,0.20140791
21,42,p75,89.16302,128.936,0.44607043
21,43,p75,132.07501,175.29845,0.3272643
21,44,p75,67.062,82.14524,0.22491491
21,45,p75,64.112,81.94016,0.27807844
21,46,p75,151.875,170.46884,0.12242854
21,47,p75,204.15001,173.56569,0.149813
21,48,p75,72.57501,76.81435,0.058413148
21,0,p95,141.44157,212.35408,0.5013554
21,1,p95,85.68701,116.77773,0.36284053
21,2,p95,265.71295,228.4954,0.14006674
21,3,p95,190.6536,223.17766,0.17059243
21,4,p95,99.125015,173.45268,0.74983764
21,5,p95,199.41481,219.82095,0.10233009
21,6,p95,103.65,109.71932,0.05855596
21,7,p95,68.32501,112.90735,0.65250385
21,8,p95,133.76602,118.75107,0.112247884
21,9,p95,77.28727,118.57612,0.5342257
21,10,p95,223.5398,232.68036,0.040890098
21,11,p95,234.63805,247.85301,0.056320667
21,12,p95,171.78699,180.34387,0.049811006
21,13,p95,68.375015,112.245384,0.6416141
21,14,p95,184.56299,218.63829,0.18462694
21,15,p95,414.70004,338.12213,0.18465853
21,16,p95,67.33799,104.602776,0.5533991
21,17,p95,152.09999,170.72412,0.122446656
21,18,p95,272.11197,183.29292,0.32640624
21,19,p95,137.79999,168.24216,0.22091568
21,20,p95,207.87498,220.53601,0.060906887
21,21,p95,255.67496,221.8261,0.1323902
21,22,p95,133.76524,176.26819,0.31774282
21,23,p95,246.24995,222.77438,0.095332265
21,24,p95,82.42498,116.75034,0.4164437
21,25,p95,101.05001,167.0478,0.65312016
21,26,p95,212.28696,217.08997,0.022625089
21,27,p95,340.95776,294.73566,0.13556552
21,28,p95,225.36198,223.09097,0.0100771785
21,29,p95,125.63701,178.61145,0.42164683
21,30,p95,280.37506,279.23624,0.004061818
21,31,p95,110.499985,109.742546,0.0068546534
21,32,p95,222.3876,232.27121,0.04444313
21,33,p95,148.36201,127.79636,0.13861811
21,34,p95,148.81203,128.96997,0.13333637
21,35,p95,107.49997,112.388695,0.045476556
21,36,p95,223.35002,188.84396,0.15449321
21,37,p95,265.62497,289.6142,0.09031236
21,38,p95,155.46199,129.08516,0.16966742
21,39,p95,193.43793,217.98657,0.12690711
21,40,p95,181.17502,114.03154,0.3706001
21,41,p95,169.36021,215.65288,0.27333844
21,42,p95,108.64998,173.4858,0.59674025
21,43,p95,166.038,228.84268,0.3782549
21,44,p95,85.56302,117.19818,0.3697294
21,45,p95,79.272606,117.51145,0.48237145
21,46,p95,197.3822,222.31795,0.12633228
21,47,p95,245.537,223.11642,0.09131241
21,48,p95,110.263016,109.650505,0.005554974
21,0,p99,159.5065,258.2827,0.6192614
21,1,p99,99.01297,141.35895,0.4276811
21,2,p99,325.03757,275.1073,0.1536138
21,3,p99,220.056,268.5525,0.22038245
21,4,p99,113.18017,213.34975,0.8850453
21,5,p99,229.65623,266.41684,0.16006792
21,6,p99,134.93802,135.21184,0.0020291805
21,7,p99,78.0345,142.17464,0.8219459
21,8,p99,163.26303,144.57738,0.11445123
21,9,p99,118.32499,147.7499,0.24867868
21,10,p99,254.77791,278.37167,0.09260523
21,11,p99,264.338,288.2109,0.090312004
21,12,p99,203.23329,219.73378,0.08118987
21,13,p99,76.78344,141.64107,0.84468246
21,14,p99,210.295,265.00476,0.26015723
21,15,p99,461.18265,394.24603,0.14514124
21,16,p99,83.136765,134.30968,0.6155269
21,17,p99,183.58702,204.36601,0.11318338
21,18,p99,332.70792,222.42735,0.33146358
21,19,p99,170.81201,201.62886,0.18041384
21,20,p99,238.1973,266.92828,0.12061846
21,21,p99,293.488,260.9317,0.11092889
21,22,p99,162.21626,215.0206,0.32551813
21,23,p99,279.71198,259.43695,0.07248539
21,24,p99,96.37499,141.35895,0.46675968
21,25,p99,115.60002,206.06625,0.78257966
21,26,p99,243.76288,254.89479,0.045666933
21,27,p99,384.70758,347.67303,0.09626675
21,28,p99,262.2099,269.3405,0.027194262
21,29,p99,160.562,209.75505,0.3063804
21,30,p99,313.587,323.6025,0.031938553
21,31,p99,141.52501,135.2412,0.04440075
21,32,p99,254.00026,277.54593,0.09269941
21,33,p99,169.43204,156.45132,0.07661307
21,34,p99,170.11876,152.95622,0.10088563
21,35,p99,142.06299,133.846,0.057840526
21,36,p99,263.06903,228.4895,0.1314466
21,37,p99,300.44516,342.00525,0.13832831
21,38,p99,178.48697,150.59146,0.15628874
21,39,p99,224.68697,263.62766,0.17331088
21,40,p99,239.587,138.9829,0.41990638
21,41,p99,198.04442,261.3447,0.3196267
21,42,p99,122.52128,212.66542,0.7357428
21,43,p99,195.29053,275.3474,0.40993738
21,44,p99,98.963005,141.71053,0.4319545
21,45,p99,89.472115,146.65836,0.6391516
21,46,p99,226.18898,268.32675,0.18629456
21,47,p99,278.91306,259.83514,0.06840092
21,48,p99,141.788,135.15839,0.04675716
21,0,p99.9,183.39156,296.53174,0.6169324
21,1,p99.9,116.25,172.89125,0.48723662
21,2,p99.9,397.3101,317.04694,0.20201641
21,3,p99.9,256.61456,308.7509,0.20316982
21,4,p99.9,132.69879,250.74907,0.88961077
21,5,p99.9,269.36758,306.83716,0.13910198
21,6,p99.9,176.17203,164.8808,0.06409204
21,7,p99.9,93.388794,172.93562,0.85178137
21,8,p99.9,199.96016,176.98824,0.11488253
21,9,p99.9,151.40286,179.48656,0.1854899
21,10,p99.9,292.4737,320.509,0.09585583
21,11,p99.9,300.9999,327.12027,0.08677864
21,12,p99.9,238.22227,257.97235,0.08290613
21,13,p99.9,89.15016,172.27907,0.93245935
21,14,p99.9,238.72095,305.00513,0.27766383
21,15,p99.9,524.35583,435.80728,0.1688711
21,16,p99.9,104.15551,164.08934,0.57542646
21,17,p99.9,224.35834,240.5708,0.07226145
21,18,p99.9,413.69528,261.4224,0.36807984
21,19,p99.9,201.91197,237.18535,0.1746968
21,20,p99.9,278.0685,307.47058,0.10573673
21,21,p99.9,341.16083,300.95404,0.11785287
21,22,p99.9,193.8872,251.74161,0.29839206
21,23,p99.9,324.3198,299.2114,0.077418625
21,24,p99.9,114.1038,172.8624,0.5149574
21,25,p99.9,135.5168,241.78542,0.784173
21,26,p99.9,284.75345,293.16284,0.029532194
21,27,p99.9,437.18683,390.43332,0.1069417
21,28,p99.9,311.54102,310.2274,0.004216552
21,29,p99.9,194.31299,247.09366,0.27162707
21,30,p99.9,355.00006,363.84695,0.024920821
21,31,p99.9,183.70007,164.91743,0.102246225
21,32,p99.9,300.43353,319.5587,0.063658476
21,33,p99.9,202.65204,190.33176,0.060795248
21,34,p99.9,202.58778,187.09103,0.07649398
21,35,p99.9,174.85002,162.8561,0.06859553
21,36,p99.9,329.2877,268.8317,0.18359625
21,37,p99.9,339.4627,383.52072,0.12978745
21,38,p99.9,213.31296,184.37556,0.13565701
21,39,p99.9,265.4914,302.85928,0.14074993
21,40,p99.9,309.77863,169.86551,0.45165515
21,41,p99.9,234.72762,300.34702,0.27955556
21,42,p99.9,141.63284,249.35934,0.7606039
21,43,p99.9,230.52501,317.41962,0.37694216
21,44,p99.9,115.937004,173.32877,0.4950254
21,45,p99.9,100.36691,178.46411,0.77811694
21,46,p99.9,267.03674,309.10794,0.15754831
21,47,p99.9,323.22504,299.66064,0.07290399
21,48,p99.9,183.09998,164.81406,0.09986848
21,0,p99.99,217.5768,335.65652,0.5427036
21,1,p99.99,142.70827,207.74156,0.45570803
21,2,p99.99,469.90436,358.92966,0.23616445
21,3,p99.99,303.40207,349.70667,0.15261793
21,4,p99.99,176.27344,290.2947,0.6468432
21,5,p99.99,300.57816,347.9323,0.15754354
21,6,p99.99,225.35356,198.62262,0.11861777
21,7,p99.99,120.41859,207.19205,0.7205986
21,8,p99.99,237.21422,212.78172,0.1029976
21,9,p99.99,173.37167,214.5727,0.23764563
21,10,p99.99,368.1311,362.21075,0.016082168
21,11,p99.99,339.308,361.83493,0.06639075
21,12,p99.99,277.71756,297.9925,0.07300556
21,13,p99.99,106.09686,206.68845,0.9481108
21,14,p99.99,264.31323,345.37888,0.30670297
21,15,p99.99,615.2829,472.40793,0.23221022
21,16,p99.99,166.29361,198.3904,0.19301271
21,17,p99.99,272.81454,277.55945,0.017392397
21,18,p99.99,1326.3794,302.28546,0.7720973
21,19,p99.99,227.275,273.71146,0.2043184
21,20,p99.99,314.94315,348.46548,0.10643935
21,21,p99.99,399.32,338.63107,0.1519807
21,22,p99.99,227.87436,290.49286,0.27479398
21,23,p99.99,382.73825,336.69437,0.12030125
21,24,p99.99,142.0087,207.69357,0.46254122
21,25,p99.99,190.03783,279.4043,0.4702562
21,26,p99.99,343.4594,328.97266,0.04217893
21,27,p99.99,504.8647,430.25293,0.14778566
21,28,p99.99,360.79822,351.3216,0.02626574
21,29,p99.99,216.3053,284.6554,0.31598902
21,30,p99.99,407.3651,397.26376,0.024796784
21,31,p99.99,226.02808,198.65051,0.121124625
21,32,p99.99,339.59424,361.28537,0.06387365
21,33,p99.99,232.96567,225.98898,0.02994728
21,34,p99.99,232.44147,222.90193,0.0410406
21,35,p99.99,203.70001,195.88127,0.038383603
21,36,p99.99,387.07172,309.7699,0.1997093
21,37,p99.99,402.2082,422.31567,0.04999268
21,38,p99.99,240.52495,220.03932,0.08517051
21,39,p99.99,312.1056,342.52313,0.09745908
21,40,p99.99,369.88095,204.9537,0.4458928
21,41,p99.99,259.6285,339.98166,0.30949283
21,42,p99.99,162.26259,287.85876,0.77403045
21,43,p99.99,277.41153,359.32755,0.295287
21,44,p99.99,140.3058,208.23203,0.4841298
21,45,p99.99,126.4487,213.23328,0.68632245
21,46,p99.99,301.69684,349.88678,0.15972972
21,47,p99.99,384.59872,337.1347,0.123411775
21,48,p99.99,226.64616,198.54077,0.124005616
21,0,p99.999,252.46698,442.60052,0.75310266
21,1,p99.999,194.31364,252.15305,0.29766
21,2,p99.999,496.2961,475.61652,0.04166788
21,3,p99.999,348.7679,462.05484,0.3248204
21,4,p99.999,201.6455,374.24295,0.855945
21,5,p99.999,311.44388,459.75388,0.47620142
21,6,p99.999,308.56116,240.4903,0.22060734
21,7,p99.999,158.08224,255.61792,0.6169932
21,8,p99.999,297.86746,259.26337,0.1296016
21,9,p99.999,202.46996,265.51236,0.31136668
21,10,p99.999,3295.5972,480.5438,0.8541861
21,11,p99.999,403.69214,473.07428,0.17186892
21,12,p99.999,402.89923,384.99957,0.044427156
21,13,p99.999,138.98264,254.97498,0.8345815
21,14,p99.999,305.76923,456.39047,0.49259782
21,15,p99.999,4167.43,654.8017,0.8428764
21,16,p99.999,203.35808,242.99626,0.19491816
21,17,p99.999,439.46204,350.05414,0.20344853
21,18,p99.999,2644.1882,390.5052,0.85231566
21,19,p99.999,257.15613,344.6887,0.34038687
21,20,p99.999,340.87918,460.4865,0.35087895
21,21,p99.999,3662.5476,438.27994,0.8803347
21,22,p99.999,4467.0054,374.62656,0.9161347
21,23,p99.999,3581.8647,434.50534,0.878693
21,24,p99.999,197.6069,252.06082,0.27556694
21,25,p99.999,230.43768,358.50134,0.55574095
21,26,p99.999,3427.8928,424.9735,0.87602484
21,27,p99.999,2677.8367,586.5508,0.780961
21,28,p99.999,397.9628,464.53024,0.16727054
21,29,p99.999,246.78555,358.95593,0.4545257
21,30,p99.999,3225.6345,527.1426,0.83657706
21,31,p99.999,322.06836,240.54512,0.253124
21,32,p99.999,1212.1285,479.0648,0.60477394
21,33,p99.999,259.02087,280.88885,0.08442557
21,34,p99.999,255.11014,272.69473,0.068929434
21,35,p99.999,497.72214,235.25424,0.5273382
21,36,p99.999,435.50104,401.68863,0.077640235
21,37,p99.999,437.27438,574.8314,0.3145783
21,38,p99.999,260.15262,267.57703,0.028538704
21,39,p99.999,355.27957,452.41116,0.27339482
21,40,p99.999,432.9287,248.19083,0.42671663
21,41,p99.999,271.45367,448.46176,0.6520747
21,42,p99.999,203.09692,371.0529,0.8269744
21,43,p99.999,1570.7686,476.10315,0.696898
21,44,p99.999,196.95291,252.84723,0.28379536
21,45,p99.999,153.0985,263.77725,0.7229252
21,46,p99.999,338.40668,462.56427,0.36688876
21,47,p99.999,3623.9917,435.21887,0.87990624
21,48,p99.999,316.08414,240.39647,0.23945421
66,0,mean,659.90643,210.932,0.68036073
66,1,mean,102.3282,81.44488,0.20408177
66,2,mean,721.063,260.8786,0.6382028
66,3,mean,607.01416,181.31023,0.7013081
66,4,mean,226.40143,168.24077,0.25689173
66,5,mean,600.27655,175.41054,0.7077838
66,6,mean,803.2862,268.62036,0.66559815
66,7,mean,108.35558,129.82529,0.19814122
66,8,mean,601.4934,175.1671,0.7087797
66,9,mean,771.8621,260.85263,0.6620476
66,10,mean,814.4138,237.96416,0.70780927
66,11,mean,120.699356,83.68352,0.306678
66,12,mean,94.1149,71.72142,0.23793763
66,13,mean,711.92004,242.93947,0.6587546
66,14,mean,61.89616,81.69804,0.3199209
66,15,mean,601.6184,175.50192,0.70828366
66,16,mean,639.84717,212.56915,0.66778135
66,17,mean,112.94553,73.86452,0.34601647
66,18,mean,802.83923,282.53473,0.6480806
66,19,mean,815.3884,279.35025,0.6574023
66,20,mean,659.6361,211.08235,0.68000185
66,21,mean,660.55756,180.77684,0.7263269
66,22,mean,207.61159,169.69449,0.18263477
66,23,mean,799.0,265.88052,0.66723335
66,24,mean,206.74687,170.00848,0.17769742
66,25,mean,101.94171,81.70522,0.19851041
66,26,mean,806.72833,266.15134,0.67008555
66,27,mean,61.552982,81.66339,0.32671702
66,28,mean,635.99835,211.77904,0.6670132
66,29,mean,544.05396,142.96053,0.737231
66,30,mean,207.30147,163.99356,0.20891267
66,31,mean,193.47632,129.42554,0.3310523
66,32,mean,638.59607,213.81488,0.6651797
66,33,mean,140.35283,129.43448,0.07779217
66,34,mean,717.4177,238.52304,0.6675256
66,35,mean,289.01062,193.70894,0.3297515
66,0,min,100.475,66.261856,0.340514
66,1,min,16.013,16.973125,0.059959054
66,2,min,128.42499,85.61323,0.33336008
66,3,min,74.30001,53.964718,0.27369165
66,4,min,53.65001,52.42766,0.022783756
66,5,min,63.362015,45.12305,0.2878533
66,6,min,132.12503,75.957344,0.4251101
66,7,min,38.887997,37.591602,0.03333664
66,8,min,62.199986,45.04324,0.275832
66,9,min,189.78703,86.41746,0.5446609
66,10,min,127.23697,77.00496,0.394791
66,11,min,17.325,15.674616,0.09526032
66,12,min,18.475002,14.749187,0.2016679
66,13,min,170.11198,77.574,0.54398274
66,14,min,14.712,16.996817,0.15530288
66,15,min,60.999992,45.17656,0.25940055
66,16,min,92.81301,66.36219,0.28499043
66,17,min,24.161999,19.977373,0.17319036
66,18,min,255.36307,94.74212,0.62899053
66,19,min,200.40002,94.28009,0.52954054
66,20,min,128.67499,66.1579,0.48585272
66,21,min,72.19999,53.898525,0.25348294
66,22,min,62.199986,52.147324,0.16161841
66,23,min,130.688,77.44706,0.4073897
66,24,min,60.050014,52.187176,0.13093817
66,25,min,15.700001,16.978308,0.08142078
66,26,min,142.11197,81.32954,0.42770803
66,27,min,15.674997,16.960627,0.08201778
66,28,min,117.59999,66.19108,0.43715066
66,29,min,56.412,39.518497,0.29946643
66,30,min,56.875015,52.0175,0.08540678
66,31,min,50.574997,37.47036,0.25911295
66,32,min,92.78801,66.38109,0.28459412
66,33,min,34.136997,37.89212,0.110001564
66,34,min,173.34998,77.254196,0.5543455
66,35,min,82.56202,63.846863,0.22667998
66,0,p25,608.48737,168.6946,0.722764
66,1,p25,67.525,58.47718,0.13399214
66,2,p25,669.975,215.84418,0.6778325
66,3,p25,557.31195,141.41583,0.7462537
66,4,p25,165.65602,132.49658,0.20017046
66,5,p25,548.92505,143.1937,0.739138
66,6,p25,750.275,238.1559,0.6825752
66,7,p25,84.11299,98.47102,0.17069936
66,8,p25,550.2131,142.97565,0.74014497
66,9,p25,712.99994,216.71176,0.69605637
66,10,p25,660.10004,195.04881,0.7045163
66,11,p25,71.46201,60.633953,0.15152192
66,12,p25,70.98699,51.719242,0.2714265
66,13,p25,660.362,198.1822,0.6998885
66,14,p25,44.861996,58.656155,0.30747986
66,15,p25,549.275,143.2635,0.7391771
66,16,p25,590.616,170.12505,0.7119532
66,17,p25,83.612236,52.541004,0.37161106
66,18,p25,748.4059,238.41628,0.6814345
66,19,p25,752.337,235.43434,0.6870626
66,20,p25,608.587,168.86598,0.72252774
66,21,p25,587.35913,140.85399,0.760191
66,22,p25,152.16199,132.09798,0.13185954
66,23,p25,745.77515,235.5399,0.6841677
66,24,p25,152.08699,132.43549,0.12921226
66,25,p25,67.2,58.632065,0.12749898
66,26,p25,744.1371,231.91957,0.68833756
66,27,p25,44.574997,58.59835,0.3146013
66,28,p25,593.94995,170.69308,0.7126137
66,29,p25,509.47495,107.70318,0.78859967
66,30,p25,144.425,128.18575,0.112440765
66,31,p25,157.66202,98.0554,0.37806582
66,32,p25,588.68396,171.25252,0.7090926
66,33,p25,86.06299,98.62168,0.14592445
66,34,p25,660.525,195.1283,0.704586
66,35,p25,222.90002,154.28658,0.30782163
66,0,p50,649.1871,201.22348,0.6900377
66,1,p50,95.31202,75.07704,0.2123025
66,2,p50,711.7501,253.35347,0.64404154
66,3,p50,596.07495,170.97849,0.71315944
66,4,p50,209.55005,160.53758,0.23389387
66,5,p50,590.5379,177.58272,0.69928646
66,6,p50,794.58685,290.1264,0.63487136
66,7,p50,102.274994,121.899864,0.19188333
66,8,p50,592.463,177.30576,0.7007311
66,9,p50,763.425,254.33167,0.6668544
66,10,p50,764.9122,230.22182,0.69902194
66,11,p50,100.912,77.12523,0.23571801
66,12,p50,90.23801,66.38995,0.26427948
66,13,p50,702.86206,233.87805,0.66724896
66,14,p50,56.811985,75.26344,0.32478106
66,15,p50,591.5251,177.6386,0.6996939
66,16,p50,628.95605,203.11113,0.67706627
66,17,p50,110.86303,68.023926,0.3864147
66,18,p50,795.38806,277.7843,0.65075624
66,19,p50,808.28815,274.58746,0.6602852
66,20,p50,649.4501,201.58781,0.68960226
66,21,p50,636.1311,170.10594,0.73259294
66,22,p50,187.16199,160.36674,0.14316607
66,23,p50,790.33685,287.50885,0.63621986
66,24,p50,186.36201,160.78934,0.13722044
66,25,p50,94.887,75.20234,0.20745373
66,26,p50,798.6751,280.2931,0.64905244
66,27,p50,56.46251,75.174805,0.331411
66,28,p50,634.32513,203.4969,0.67919147
66,29,p50,542.82495,132.90446,0.75516146
66,30,p50,186.56296,155.75323,0.16514385
66,31,p50,188.81201,121.38624,0.3571053
66,32,p50,627.04346,204.56685,0.6737597
66,33,p50,118.11301,121.954384,0.032522917
66,34,p50,709.50006,230.64503,0.67491895
66,35,p50,275.55,185.36522,0.32729006
66,0,p75,703.8002,244.42647,0.6527047
66,1,p75,130.07498,96.55024,0.257734
66,2,p75,765.0751,299.8914,0.6080236
66,3,p75,650.6154,211.18816,0.67540246
66,4,p75,272.53802,196.72574,0.27817142
66,5,p75,644.4531,205.05559,0.68181455
66,6,p75,849.58716,310.53192,0.6344908
66,7,p75,126.20001,152.98985,0.21228075
66,8,p75,645.99994,204.7784,0.6830056
66,9,p75,824.0001,300.11633,0.63578117
66,10,p75,940.55005,274.50864,0.7081403
66,11,p75,151.81197,98.16178,0.35339892
66,12,p75,113.488,85.071655,0.2503907
66,13,p75,757.0878,280.0421,0.6301062
66,14,p75,71.3,96.81863,0.3579049
66,15,p75,646.55005,205.17067,0.68266857
66,16,p75,682.08417,246.37898,0.63878506
66,17,p75,138.28703,88.90432,0.357103
66,18,p75,850.6001,323.84964,0.61926925
66,19,p75,871.62494,320.4791,0.6323199
66,20,p75,703.3849,244.66801,0.6521563
66,21,p75,716.9903,210.47583,0.70644534
66,22,p75,248.17505,198.38898,0.20060867
66,23,p75,845.63696,308.23212,0.63550305
66,24,p75,247.06256,198.72192,0.19566154
66,25,p75,129.61198,96.808,0.25309378
